date,open,high,low,close,volume,adjusted_close,change_percent,avg_vol_20d
2014-02-14,542.4692,545.9804,541.2092,543.9896,9747300,17.1571,-0.08,424256560.0
2014-02-18,546.0,551.1912,545.6108,545.9888,9294700,17.2201,0.37,415932160.0
2014-02-19,544.7512,546.8904,534.3492,537.3704,11206000,16.9483,-1.58,415194220.0
2014-02-20,532.9912,537.0008,529.0012,531.1488,10923500,16.7521,-1.16,411487860.0
2014-02-21,532.7896,534.5704,524.5996,525.2492,9956600,16.566,-1.11,405265140.0
2014-02-24,523.1492,529.9196,522.4212,527.5508,10318200,16.6386,0.44,398242880.0
2014-02-25,529.3792,529.5696,520.9988,522.06,8284000,16.4654,-1.04,382096540.0
2014-02-26,523.6112,525.0,515.6004,517.3504,9864900,16.3169,-0.9,342631240.0
2014-02-27,517.1404,528.78,516.0512,527.6712,10781500,16.6424,1.99,332584840.0
2014-02-28,529.0796,532.7504,522.1188,526.2404,13284600,16.5973,-0.27,317258200.0
2014-03-03,523.4208,530.6504,522.8104,527.7608,8527900,16.6452,0.29,305957400.0
2014-03-04,531.0004,532.6412,527.7692,531.2412,9255000,16.755,0.66,298841200.0
2014-03-05,530.9192,534.7496,529.13,532.3612,7145100,16.7903,0.21,290010280.0
2014-03-06,532.7896,534.4388,528.0996,530.7512,6624600,16.7395,-0.3,282867480.0
2014-03-07,531.09,531.9804,526.05,530.4404,7883200,16.7297,-0.06,281015700.0
2014-03-10,528.36,533.33,528.3404,530.9192,6378000,16.7448,0.09,271430880.0
2014-03-11,535.4496,538.7396,532.5908,536.0908,9972300,16.9079,0.97,268114140.0
2014-03-12,534.5088,537.3508,532.0,536.6088,7118800,16.9243,0.1,263967620.0
2014-03-13,537.4404,539.6608,529.1608,530.6504,9205100,16.7364,-1.11,261449720.0
2014-03-14,528.7912,530.8912,523.0008,524.6892,8471400,16.5483,-1.12,257939780.0
2014-03-17,527.6992,529.97,525.8512,526.7388,7126600,16.613,0.39,254270800.0
2014-03-18,525.8988,531.9692,525.1988,531.4008,7487400,16.76,0.88,251740580.0
2014-03-19,532.2604,536.2392,529.0012,531.2608,8027000,16.7556,-0.03,247289980.0
2014-03-20,529.8888,532.6692,527.3492,528.6988,7442800,16.6748,-0.48,242417000.0
2014-03-21,531.93,533.75,526.33,532.8708,13358800,16.8064,0.79,247180080.0
2014-03-24,538.4204,540.5008,535.0604,539.1904,12703600,17.0057,1.19,250519640.0
2014-03-25,541.5004,545.7508,539.5908,544.9892,10081900,17.1886,1.08,253036700.0
2014-03-26,546.5208,548.9988,538.86,539.7812,10706000,17.0243,-0.96,254214240.0
2014-03-27,540.0192,541.5004,535.1192,537.46,7929700,16.9511,-0.43,250221720.0
2014-03-28,538.3196,538.9412,534.2512,536.8608,7163000,16.9322,-0.11,241651480.0
2014-03-31,539.2296,540.8088,535.9312,536.7404,6023900,16.9284,-0.02,238145880.0
2014-04-01,537.7596,541.87,536.7712,541.6488,7170000,17.0832,0.91,235226880.0
2014-04-02,542.3796,543.48,540.26,542.5504,6443600,17.1117,0.17,234244780.0
2014-04-03,541.3912,542.5,537.6392,538.79,5798000,16.9931,-0.69,233087540.0
2014-04-04,539.8092,539.9996,530.5804,531.8208,9830400,16.7733,-1.29,235813620.0
2014-04-07,528.0212,530.8996,521.8892,523.4712,10351800,16.5099,-1.57,241376940.0
2014-04-08,525.1904,526.12,518.7,523.4404,8710300,16.509,-0.01,239610140.0
2014-04-09,522.6396,530.4908,522.0208,530.32,7363200,16.7259,1.31,239952300.0
2014-04-10,530.6812,532.2408,523.1688,523.4796,8559000,16.5102,-1.29,239047760.0
2014-04-11,518.9996,522.83,517.1404,519.61,9704200,16.3881,-0.74,240773680.0
2014-04-14,521.9004,522.1608,517.2104,521.6792,7345500,16.4534,0.4,241080140.0
2014-04-15,520.2708,521.64,511.3304,517.9608,9517500,16.3361,-0.71,243922280.0
2014-04-16,518.0504,521.0912,514.1388,519.0108,7670200,16.3693,0.2,243422760.0
2014-04-17,519.9992,527.7608,519.2012,524.9412,10154800,16.5563,1.14,247219560.0
2014-04-21,525.3388,532.14,523.9612,531.1712,6519600,16.7528,1.19,237644680.0
2014-04-22,528.3096,531.8292,526.5008,531.7004,7234400,16.7695,0.1,229987800.0
2014-04-23,529.06,531.1292,524.4512,524.7508,14105000,16.5503,-1.31,235620140.0
2014-04-24,568.2096,569.9988,560.7308,567.77,27139700,17.9071,8.2,258627320.0
2014-04-25,564.5304,571.9896,563.9592,571.9392,13938400,18.0386,0.73,267039500.0
2014-04-28,572.7988,595.7504,572.5496,594.09,23910200,18.7372,3.87,290485580.0
2014-04-29,593.74,595.98,589.5092,592.3288,12049200,18.6817,-0.3,298921000.0
2014-04-30,592.6396,599.4296,589.8004,590.0888,16308600,18.611,-0.38,311715040.0
2014-05-01,592.0012,594.8012,586.3592,591.4804,8716000,18.6549,0.24,314896400.0
2014-05-02,592.34,594.1992,589.7108,592.5808,6839800,18.6896,0.19,316354920.0
2014-05-05,590.1392,601.0004,589.9992,600.9612,10252400,18.9539,1.41,316945720.0
2014-05-06,601.8012,604.4108,594.4092,594.4092,13377300,18.7473,-1.09,321181420.0
2014-05-07,595.2492,597.2904,587.7312,592.3288,10102300,18.6817,-0.35,323130220.0
2014-05-08,588.2492,594.4092,586.4012,587.9888,8224900,18.6483,-0.18,324336600.0
2014-05-09,584.5392,586.25,580.3308,585.5388,10414200,18.5706,-0.42,326933880.0
2014-05-12,587.4904,593.6588,587.4008,592.83,7614600,18.8019,1.25,324008440.0
2014-05-13,592.0012,594.5408,590.6992,593.7596,5704900,18.8314,0.16,321711600.0
2014-05-14,592.4296,597.3996,591.7408,593.8688,5943000,18.8348,0.02,316707300.0
2014-05-15,594.7004,596.5988,588.0392,588.8204,8244500,18.6747,-0.85,317511320.0
2014-05-16,588.63,597.5312,585.3988,597.5088,9866300,18.9503,1.48,317107420.0
2014-05-19,597.8504,607.3312,597.3296,604.59,11348400,19.1749,1.19,323867740.0
2014-05-20,604.5088,606.3988,600.7288,604.7104,8387000,19.1787,0.02,325481380.0
2014-05-21,603.8312,606.7012,602.0588,606.3092,7030700,19.2294,0.26,315577360.0
2014-05-22,606.6004,609.8512,604.1,607.2696,7170000,19.2598,0.16,287619780.0
2014-05-23,607.25,614.7288,606.4688,614.1296,8293200,19.4774,1.13,279716500.0
2014-05-27,615.8796,625.8588,615.6304,625.6292,12459500,19.8421,1.87,263685520.0
2014-05-28,626.0212,629.8292,623.7812,624.0108,11267200,19.7908,-0.26,262590720.0
2014-05-29,627.8496,636.8712,627.7712,635.3788,13445500,20.1513,1.82,258582380.0
2014-05-30,637.98,644.1708,628.8996,632.9988,20143600,20.0759,-0.37,274581020.0
2014-06-02,633.9592,634.83,622.4988,628.6504,13191100,19.938,-0.69,283472840.0
2014-06-03,628.46,638.7388,628.25,637.5404,10453900,20.2199,1.41,283754940.0
2014-06-04,637.4396,647.8892,636.1096,644.8204,11981500,20.4508,1.14,281800820.0
2014-06-05,646.2008,649.3704,642.6112,647.3488,10850200,20.531,0.39,282847880.0
2014-06-06,649.8996,651.2604,644.4704,645.5708,12497800,20.4746,-0.27,288829940.0
2014-06-09,92.7,93.88,91.75,93.7,75415000,20.8022,1.6,289333060.0
2014-06-10,94.73,95.05,93.57,94.25,62777000,20.9243,0.59,291228020.0
2014-06-11,94.13,94.76,93.47,93.86,45681000,20.8377,-0.41,292377360.0
2014-06-12,94.04,94.12,91.9,92.29,54749000,20.4892,-1.67,295006960.0
2014-06-13,92.2,92.44,90.88,91.28,54525000,20.2649,-1.09,294369660.0
2014-06-16,91.51,92.75,91.45,92.2,35561000,20.4692,1.01,287669040.0
2014-06-17,92.31,92.7,91.8,92.08,29726000,20.4425,-0.13,277726480.0
2014-06-18,92.27,92.29,91.35,92.18,33514000,20.4647,0.11,272687480.0
2014-06-19,92.29,92.3,91.34,91.86,35528000,20.3937,-0.35,269950100.0
2014-06-20,91.85,92.55,90.9,90.91,100898000,20.1828,-1.03,280091700.0
2014-06-23,91.32,91.62,90.6,90.83,43694000,20.165,-0.09,277220020.0
2014-06-24,90.75,91.74,90.19,90.28,39036000,20.0429,-0.61,267583920.0
2014-06-25,90.21,90.7,89.65,90.36,36869000,20.0607,0.09,259183640.0
2014-06-26,90.37,91.05,89.8,90.9,32629000,20.1806,0.6,246885740.0
2014-06-27,90.82,92.0,90.77,91.98,64029000,20.4203,1.19,231490500.0
2014-06-30,92.1,93.73,92.09,92.93,49482300,20.6312,1.03,222919420.0
2014-07-01,93.52,94.07,93.13,93.52,38223000,20.7622,0.63,215928560.0
2014-07-02,93.87,94.06,93.09,93.48,28465000,20.7533,-0.04,204847460.0
2014-07-03,93.67,94.1,93.2,94.03,22891800,20.8754,0.59,194235540.0
2014-07-07,94.14,95.99,94.1,95.97,56468000,21.3061,2.06,188032220.0
2014-07-08,96.27,96.8,93.92,95.35,65222000,21.1685,-0.65,185993620.0
2014-07-09,95.44,95.95,94.76,95.39,36436000,21.1774,0.04,180725420.0
2014-07-10,93.76,95.55,93.52,95.04,39686000,21.0997,-0.37,179526420.0
2014-07-11,95.36,95.89,94.86,95.22,34018000,21.1396,0.19,175380220.0
2014-07-14,95.86,96.89,95.65,96.45,42810000,21.4127,1.29,173037220.0
2014-07-15,96.8,96.85,95.03,95.32,45477900,21.1618,-1.17,175020600.0
2014-07-16,96.97,97.1,94.74,94.78,53396300,21.042,-0.57,179754660.0
2014-07-17,95.03,95.28,92.57,93.09,57298000,20.6668,-1.78,184511460.0
2014-07-18,93.62,94.74,93.02,94.43,49988000,20.9643,1.44,187403460.0
2014-07-21,94.99,95.0,93.72,93.94,39079000,20.8555,-0.52,175039660.0
2014-07-22,94.68,94.89,94.12,94.72,55197000,21.0286,0.83,177340260.0
2014-07-23,95.42,97.88,95.17,97.19,92918000,21.577,2.61,188116660.0
2014-07-24,97.04,97.32,96.42,97.03,45729000,21.5415,-0.16,189888660.0
2014-07-25,96.85,97.84,96.64,97.67,43469000,21.6836,0.66,192056660.0
2014-07-28,97.82,99.24,97.55,99.02,55318000,21.9833,1.38,190314460.0
2014-07-29,99.33,99.44,98.25,98.38,43143000,21.8412,-0.65,189046600.0
2014-07-30,98.44,98.7,97.67,98.15,33010000,21.7901,-0.23,188004000.0
2014-07-31,97.16,97.45,95.33,95.6,56843000,21.224,-2.6,193679600.0
2014-08-01,94.9,96.62,94.81,96.13,48511000,21.3417,0.55,198803440.0
2014-08-04,96.37,96.58,95.17,95.59,39958000,21.2218,-0.56,195501440.0
2014-08-05,95.36,95.68,94.36,95.12,55933000,21.1174,-0.49,193643640.0
2014-08-06,94.75,95.48,94.71,94.96,38558000,21.0819,-0.17,194068040.0
2014-08-07,94.93,95.95,94.1,94.48,46711000,21.0797,-0.01,195473040.0
2014-08-08,94.26,94.82,93.28,94.74,41865000,21.1377,0.28,197042440.0
2014-08-11,95.27,96.08,94.84,95.99,36585000,21.4166,1.32,195797440.0
2014-08-12,96.04,96.88,95.61,95.97,33795000,21.4121,-0.02,193460860.0
2014-08-13,96.15,97.24,96.04,97.24,31916000,21.6955,1.32,189164800.0
2014-08-14,97.33,97.57,96.8,97.5,28116000,21.7535,0.27,183328400.0
2014-08-15,97.9,98.19,96.86,97.98,48951000,21.8606,0.49,183121000.0
2014-08-18,98.49,99.37,97.98,99.16,47572000,22.1239,1.2,184819600.0
2014-08-19,99.41,100.68,99.32,100.53,69399000,22.4295,1.38,187660000.0
2014-08-20,100.44,101.09,99.95,100.57,52699000,22.4384,0.04,179616200.0
2014-08-21,100.57,100.94,100.11,100.58,33478000,22.4407,0.01,177166000.0
2014-08-22,100.29,101.47,100.19,101.32,44184000,22.6058,0.74,177309000.0
2014-08-25,101.79,102.17,101.28,101.54,40270000,22.6549,0.22,174299400.0
2014-08-26,101.42,101.5,100.86,100.89,33152000,22.5098,-0.64,172301200.0
2014-08-27,101.02,102.57,100.7,102.13,52369000,22.7865,1.23,176173000.0
2014-08-28,101.59,102.78,101.56,102.25,68460000,22.8133,0.12,178496400.0
2014-08-29,102.86,102.9,102.2,102.5,44595000,22.869,0.24,177713200.0
2014-09-02,103.06,103.74,102.72,103.3,53564000,23.0475,0.78,180434400.0
2014-09-03,103.1,103.2,98.58,98.94,125421000,22.0748,-4.22,194332000.0
2014-09-04,98.85,100.09,97.79,98.12,85718000,21.8918,-0.83,203764000.0
2014-09-05,98.8,99.39,98.31,98.97,58457000,22.0815,0.87,206113200.0
2014-09-08,99.3,99.31,98.05,98.36,46356700,21.9454,-0.62,207011540.0
2014-09-09,99.08,103.08,96.14,97.99,189846300,21.8628,-0.38,237663800.0
2014-09-10,98.01,101.11,97.76,101.0,100869600,22.5344,3.07,251078720.0
2014-09-11,100.41,101.44,99.62,101.43,62353100,22.6303,0.43,257166140.0
2014-09-12,101.21,102.19,101.08,101.66,62626100,22.6816,0.23,264068160.0
2014-09-15,102.81,103.05,101.44,101.63,61316500,22.6749,-0.03,266541260.0
2014-09-16,99.8,101.26,98.89,100.86,66908100,22.5031,-0.76,270408480.0
2014-09-17,101.27,101.8,100.59,101.58,60926500,22.6638,0.71,268713980.0
2014-09-18,101.93,102.35,101.56,101.79,37299400,22.7106,0.21,265634060.0
2014-09-19,102.29,102.35,100.5,100.96,70902400,22.5255,-0.82,273118940.0
2014-09-22,101.8,102.14,100.58,101.06,52788400,22.5478,0.1,274839820.0
2014-09-23,100.6,102.94,100.54,102.64,63402200,22.9003,1.56,279466260.0
2014-09-24,102.16,102.85,101.2,101.75,60171800,22.7017,-0.87,284870220.0
2014-09-25,100.51,100.71,97.72,97.87,100092000,21.836,-3.81,294414820.0
2014-09-26,98.53,100.75,98.4,100.75,62370500,22.4786,2.94,293196920.0
2014-09-29,98.65,100.44,98.63,100.11,49766300,22.3358,-0.64,294231180.0
2014-09-30,100.81,101.54,100.53,100.75,55264100,22.4786,0.64,294571200.0
2014-10-01,100.59,100.69,98.7,99.18,51491300,22.1283,-1.56,279785260.0
2014-10-02,99.27,100.22,98.04,99.9,47757800,22.289,0.73,272193220.0
2014-10-03,99.44,100.21,99.04,99.62,43469600,22.2265,-0.28,269195740.0
2014-10-06,99.95,100.65,99.42,99.62,37051200,22.2265,0.0,267334640.0
2014-10-07,99.43,100.12,98.73,98.75,42094200,22.0324,-0.87,237784220.0
2014-10-08,98.76,101.11,98.31,100.8,57404700,22.4898,2.08,229091240.0
2014-10-09,101.54,102.38,100.61,101.02,77376500,22.5388,0.22,232095920.0
2014-10-10,100.69,102.03,100.3,100.73,66331600,22.4741,-0.29,232837020.0
2014-10-13,101.33,101.78,99.81,99.81,53583400,22.2689,-0.91,231290400.0
2014-10-14,100.39,100.52,98.57,98.75,63688600,22.0324,-1.06,230646500.0
2014-10-15,97.97,99.15,95.18,97.54,100933600,21.7624,-1.23,238647920.0
2014-10-16,95.55,97.72,95.41,96.26,72154500,21.4768,-1.31,245618940.0
2014-10-17,97.5,99.0,96.81,97.67,68179700,21.7914,1.46,245074400.0
2014-10-20,98.32,99.96,98.22,99.76,77517300,22.2577,2.14,250020180.0
2014-10-21,103.02,103.02,101.27,102.47,94623900,22.8624,2.72,256264520.0
2014-10-22,102.84,104.11,102.6,102.99,68263100,22.9784,0.51,257882780.0
2014-10-23,104.08,105.05,103.63,104.83,71074700,23.3889,1.79,252079320.0
2014-10-24,105.18,105.49,104.53,105.22,47053900,23.4759,0.37,249016000.0
2014-10-27,104.85,105.48,104.7,105.11,34187700,23.4514,-0.1,245900280.0
2014-10-28,105.4,106.74,105.35,106.74,48060900,23.815,1.55,244459640.0
2014-10-29,106.65,107.37,106.36,107.34,52687900,23.9489,0.56,244698960.0
2014-10-30,106.96,107.35,105.9,106.98,40654800,23.8686,-0.34,243278360.0
2014-10-31,108.01,108.04,107.21,108.0,44639300,24.0962,0.95,243512300.0
2014-11-03,108.22,110.3,108.01,109.4,52282600,24.4085,1.3,246558580.0
2014-11-04,109.36,109.49,107.72,108.6,41574400,24.23,-0.73,246454620.0
2014-11-05,109.1,109.3,108.13,108.86,37435900,24.288,0.24,242460860.0
2014-11-06,108.6,108.79,107.8,108.7,34968500,24.3575,0.29,233979260.0
2014-11-07,108.75,109.32,108.55,109.01,33691500,24.427,0.29,227451240.0
2014-11-10,109.02,109.33,108.67,108.83,27195500,24.3866,-0.17,222173660.0
2014-11-11,108.7,109.75,108.4,109.7,27442300,24.5816,0.8,214924400.0
2014-11-12,109.38,111.43,109.37,111.25,46942400,24.9289,1.41,204126160.0
2014-11-13,111.8,113.45,111.6,112.82,59522900,25.2807,1.41,201599840.0
2014-11-14,113.15,114.19,111.21,114.18,44063600,25.5855,1.21,196776620.0
2014-11-17,114.27,117.28,113.3,113.99,46746700,25.5429,-0.17,190622500.0
2014-11-18,113.94,115.69,113.89,115.47,44224000,25.8745,1.3,180542520.0
2014-11-19,115.44,115.74,113.8,114.67,41869200,25.6953,-0.69,175263740.0
2014-11-20,114.91,116.86,114.85,116.31,43395500,26.0628,1.43,169727900.0
2014-11-21,117.51,117.57,116.03,116.47,57179300,26.0986,0.14,171752980.0
2014-11-24,116.85,118.77,116.62,118.63,47450800,26.5826,1.85,174405600.0
2014-11-25,119.07,119.75,117.45,117.6,68840400,26.3518,-0.87,178561500.0
2014-11-26,117.94,119.1,117.83,119.0,40768300,26.6655,1.19,176177580.0
2014-11-28,119.27,119.4,118.05,118.93,24814400,26.6499,-0.06,173009500.0
2014-12-01,118.81,119.25,111.27,115.07,83814000,25.7849,-3.25,180844440.0
2014-12-02,113.5,115.75,112.75,114.63,59348900,25.6863,-0.38,182257700.0
2014-12-03,115.75,116.35,115.11,115.93,43063400,25.9776,1.13,182555500.0
2014-12-04,115.77,117.2,115.29,115.49,42044500,25.879,-0.38,183477220.0
2014-12-05,115.99,116.08,114.64,115.0,38318900,25.7692,-0.42,184147300.0
2014-12-08,114.1,114.65,111.62,112.4,57664900,25.1866,-2.26,188941980.0
2014-12-09,110.19,114.3,109.35,114.12,60208000,25.572,1.53,195544480.0
2014-12-10,114.41,114.85,111.54,111.95,44565300,25.0858,-1.9,198969080.0
2014-12-11,112.26,113.8,111.34,111.62,41401700,25.0118,-0.29,197860940.0
2014-12-12,110.46,111.87,109.58,109.73,56028100,24.5883,-1.69,197161980.0
2014-12-15,110.7,111.6,106.35,108.23,67218100,24.2522,-1.37,201792880.0
2014-12-16,106.37,110.16,106.26,106.75,60790700,23.9206,-1.37,204601680.0
2014-12-17,107.12,109.84,106.82,109.41,53411800,24.5166,2.49,206439240.0
2014-12-18,111.87,112.65,110.66,112.65,59006200,25.2426,2.96,209866640.0
2014-12-19,112.26,113.24,111.66,111.78,88429800,25.0477,-0.77,218873500.0
2014-12-22,112.16,113.49,111.97,112.94,45167500,25.3076,1.04,216471140.0
2014-12-23,113.23,113.33,112.46,112.54,26028400,25.218,-0.35,212186660.0
2014-12-24,112.58,112.71,112.01,112.01,14479600,25.0992,-0.47,201314500.0
2014-12-26,112.1,114.52,112.01,113.99,33721000,25.5429,1.77,199905040.0
2014-12-29,113.79,114.77,113.7,113.91,27598900,25.525,-0.07,200461940.0
2014-12-30,113.64,113.92,112.11,112.52,29881500,25.2135,-1.22,189675440.0
2014-12-31,112.82,113.13,110.21,110.38,41403400,24.734,-1.9,186086340.0
2015-01-02,111.39,111.44,107.35,109.33,53204600,24.4987,-0.95,188114580.0
2015-01-05,108.29,108.65,105.41,106.25,64285500,23.8085,-2.82,192562780.0
2015-01-06,106.54,107.43,104.63,106.26,65797100,23.8108,0.01,198058420.0
2015-01-07,107.2,108.2,106.7,107.75,40105900,24.1446,1.4,194546620.0
2015-01-08,109.23,112.15,108.7,111.89,59364500,25.0723,3.84,194377920.0
2015-01-09,112.67,113.25,110.21,112.01,53699500,25.0992,0.11,196204760.0
2015-01-12,112.6,112.63,108.8,109.25,49650800,24.4808,-2.46,197854580.0
2015-01-13,111.43,112.8,108.91,110.22,67091900,24.6981,0.89,200067340.0
2015-01-14,109.04,110.49,108.5,109.8,48956600,24.604,-0.38,196415040.0
2015-01-15,110.0,110.06,106.66,106.82,60014000,23.9362,-2.71,196259700.0
2015-01-16,107.03,107.58,105.2,105.99,78513300,23.7503,-0.78,201280000.0
2015-01-20,107.84,108.97,106.5,108.72,49899900,24.362,2.58,199458740.0
2015-01-21,108.95,111.06,108.27,109.55,48575900,24.548,0.76,191487960.0
2015-01-22,110.26,112.47,109.72,112.4,53796400,25.1866,2.6,193213740.0
2015-01-23,112.3,113.75,111.53,112.98,46464800,25.3166,0.52,197301020.0
2015-01-26,113.74,114.36,112.8,113.1,55615000,25.3435,0.11,205528100.0
2015-01-27,112.42,112.48,109.03,109.14,95568700,24.4561,-3.5,217897640.0
2015-01-28,117.63,118.12,115.31,115.31,146477100,25.8387,5.65,241673280.0
2015-01-29,116.32,119.19,115.56,118.9,84436400,26.6431,3.11,252584260.0
2015-01-30,118.4,120.0,116.85,117.16,83745500,26.2532,-1.46,261052680.0
2015-02-02,118.05,119.17,116.08,118.63,62739100,26.5826,1.25,262959580.0
2015-02-03,118.5,119.09,117.61,118.65,51915700,26.5871,0.02,260485620.0
2015-02-04,118.5,120.51,118.31,119.56,70149700,26.791,0.77,261356140.0
2015-02-05,120.02,120.23,119.25,119.94,42246200,26.9822,0.71,261784200.0
2015-02-06,120.02,120.25,118.45,118.93,43706600,26.755,-0.84,258652620.0
2015-02-09,118.55,119.84,118.43,119.72,38889800,26.9327,0.66,255690680.0
2015-02-10,120.17,122.15,120.16,122.02,62008500,27.4502,1.92,258162220.0
2015-02-11,122.77,124.92,122.5,124.88,73561800,28.0936,2.34,259456200.0
2015-02-12,126.06,127.48,125.57,126.46,74474500,28.449,1.27,264559780.0
2015-02-13,127.28,127.28,125.65,127.08,54272200,28.5885,0.49,263411420.0
2015-02-17,127.49,128.88,126.92,127.83,63152400,28.7572,0.59,260339240.0
2015-02-18,127.63,128.78,127.45,128.72,44891700,28.9574,0.7,259337600.0
2015-02-19,128.48,129.03,128.33,128.45,37362400,28.8967,-0.21,257094900.0
2015-02-20,128.62,129.5,128.05,129.5,48948400,29.1329,0.82,256125300.0
2015-02-23,130.02,133.0,129.66,133.0,70974100,29.9203,2.7,261027160.0
2015-02-24,132.94,133.6,131.17,132.17,69228100,29.7336,-0.62,263749780.0
2015-02-25,131.56,131.6,128.15,128.79,74711700,28.9732,-2.56,259578380.0
2015-02-26,128.79,130.87,126.61,130.42,91287500,29.3399,1.27,248540460.0
2015-02-27,130.0,130.57,128.24,128.46,62014800,28.8989,-1.5,244056140.0
2015-03-02,129.25,130.28,128.3,129.09,48096700,29.0407,0.49,236926380.0
2015-03-03,128.96,129.52,128.09,129.36,37816300,29.1014,0.21,231941820.0
2015-03-04,129.1,129.56,128.32,128.54,31666300,28.9169,-0.63,227891940.0
2015-03-05,128.58,128.75,125.76,126.41,56517100,28.4378,-1.66,225165420.0
2015-03-06,128.4,129.37,126.26,126.6,72842100,28.4805,0.15,231284600.0
2015-03-09,127.96,129.57,125.06,127.14,88528500,28.602,0.43,240248980.0
2015-03-10,126.41,127.22,123.8,124.51,68856600,28.0103,-2.07,246242340.0
2015-03-11,124.75,124.77,122.11,122.24,68939000,27.4997,-1.82,247628440.0
2015-03-12,122.31,124.9,121.63,124.45,48362700,27.9968,1.81,242588620.0
2015-03-13,124.4,125.4,122.58,123.59,51827300,27.8034,-0.69,238059180.0
2015-03-16,123.88,124.95,122.87,124.95,35874300,28.1093,1.1,234379600.0
2015-03-17,125.9,127.32,125.65,127.04,51023100,28.5795,1.67,231953740.0
2015-03-18,127.0,129.16,126.37,128.47,65270900,28.9012,1.13,236029580.0
2015-03-19,128.75,129.25,127.4,127.5,45809500,28.683,-0.75,237719000.0
2015-03-20,128.25,128.4,125.16,125.9,68695100,28.323,-1.26,241668340.0
2015-03-23,127.12,127.85,126.52,127.21,37709700,28.6177,1.04,235015460.0
2015-03-24,127.23,128.04,126.56,126.69,32842300,28.5008,-0.41,227738300.0
2015-03-25,126.54,126.82,123.38,123.38,51655200,27.7561,-2.61,223127000.0
2015-03-26,122.76,124.88,122.6,124.24,47572900,27.9496,0.7,214384080.0
2015-03-27,124.57,124.7,122.91,123.25,39546200,27.7269,-0.8,209890360.0
2015-03-30,124.05,126.4,124.0,126.37,47099700,28.4288,2.53,209690960.0
2015-03-31,126.09,126.49,124.36,124.43,42090600,27.9923,-1.54,210545820.0
2015-04-01,124.82,125.12,123.1,124.25,40621400,27.9518,-0.14,212336840.0
2015-04-02,125.03,125.56,124.19,125.32,32220100,28.1926,0.86,207477440.0
2015-04-06,124.47,127.51,124.33,127.35,37194000,28.6492,1.62,200347820.0
2015-04-07,127.64,128.12,125.98,126.01,35012300,28.3478,-1.05,189644580.0
2015-04-08,125.85,126.4,124.97,125.6,37329200,28.2555,-0.33,183339100.0
2015-04-09,125.85,126.58,124.66,126.56,32484000,28.4715,0.76,176048100.0
2015-04-10,125.95,127.21,125.26,127.1,40188000,28.593,0.43,174413160.0
2015-04-13,128.37,128.57,126.61,126.85,36365100,28.5367,-0.2,171320720.0
2015-04-14,127.0,127.29,125.91,126.3,25524600,28.413,-0.43,169250780.0
2015-04-15,126.41,127.13,126.01,126.78,28970400,28.521,0.38,164840240.0
2015-04-16,126.28,127.1,126.11,126.17,28369000,28.3838,-0.48,157459860.0
2015-04-17,125.55,126.14,124.46,124.75,51957000,28.0643,-1.13,158689360.0
2015-04-20,125.57,128.12,125.17,127.6,47054300,28.7055,2.28,154361200.0
2015-04-21,128.1,128.2,126.67,126.91,32435100,28.5502,-0.54,153306280.0
2015-04-22,126.99,128.87,126.32,128.62,37654500,28.9349,1.35,154268720.0
2015-04-23,128.3,130.42,128.14,129.67,45770900,29.1711,0.82,153091860.0
2015-04-24,130.49,130.63,129.23,130.28,44525900,29.3084,0.47,152482460.0
2015-04-27,132.31,133.13,131.15,132.65,96954200,29.8415,1.82,163964060.0
2015-04-28,134.46,134.54,129.57,130.56,118924000,29.3714,-1.58,178328920.0
2015-04-29,130.16,131.59,128.3,128.64,63386100,28.9394,-1.47,182588020.0
2015-04-30,128.64,128.64,124.58,125.15,83195400,28.1543,-2.71,191102820.0
2015-05-01,126.1,130.13,125.3,128.95,58512600,29.0092,3.04,196361320.0
2015-05-04,129.5,130.57,128.26,128.7,50988300,28.9529,-0.19,199120180.0
2015-05-05,128.15,128.45,125.78,125.8,49271400,28.3005,-2.25,201972000.0
2015-05-06,126.56,126.75,123.36,125.01,72141000,28.1228,-0.63,208934360.0
2015-05-07,124.77,126.08,124.02,125.26,43940900,28.2968,0.62,211225740.0
2015-05-08,126.68,127.62,126.11,127.62,55550400,28.8299,1.88,214298220.0
2015-05-11,127.39,127.56,125.63,126.32,42035800,28.5362,-1.02,215432360.0
2015-05-12,125.6,126.88,124.82,125.87,48160000,28.4346,-0.36,219959440.0
2015-05-13,126.15,127.19,125.87,126.01,34694200,28.4662,0.11,221104200.0
2015-05-14,127.41,128.95,127.16,128.95,45203500,29.1303,2.33,224471100.0
2015-05-15,129.07,129.49,128.21,128.77,38208000,29.0897,-0.14,221721300.0
2015-05-18,128.38,130.72,128.36,130.19,50882900,29.4105,1.1,222487020.0
2015-05-19,130.69,130.88,129.64,130.07,44633200,29.3834,-0.09,224926640.0
2015-05-20,130.0,130.98,129.34,130.06,36454900,29.3811,-0.01,224686720.0
2015-05-21,130.07,131.63,129.83,131.39,39730400,29.6815,1.02,223478620.0
2015-05-22,131.6,132.97,131.4,132.54,45596000,29.9413,0.88,223692640.0
2015-05-26,132.6,132.91,129.12,129.62,70697600,29.2817,-2.2,218441320.0
2015-05-27,130.34,132.26,130.05,132.04,45833200,29.8284,1.87,203823160.0
2015-05-28,131.86,131.95,131.1,131.78,30733300,29.7697,-0.2,197292600.0
